id,className,a-index,inDeg,isKey?,OSE
296,org.gjt.sp.jedit.pluginmgr.MirrorListHandler,52.5,1,0,0.015219065
297,org.gjt.sp.jedit.options.PluginManagerOptionPane.UpdateMirrorsThread,94.14286,2,0,0.02070149
298,org.gjt.sp.jedit.gui.DockableWindowFactory.Window.FloatAction,72.333336,1,0,0.015955501
299,org.gjt.sp.jedit.gui.statusbar.RectSelectWidgetFactory,58.25,0,0,0
300,org.gjt.sp.jedit.OptionGroup,62.666668,10,0,0.678725818
301,org.gjt.sp.jedit.gui.RegisterViewer.ClearHandler,12,2,0,0.014789658
302,org.gjt.sp.jedit.browser.VFSFileChooserDialog,86.69231,5,0,0.514710655
303,org.gjt.sp.jedit.options.PluginManagerOptionPane,111.5,0,0,0
304,org.gjt.sp.jedit.Macros,98.90909,5,0,0.948921585
305,org.gjt.sp.jedit.gui.statusbar.ClockWidgetFactory,75.666664,0,0,0
306,org.gjt.sp.jedit.bsh.classpath.BshClassPath.MappingFeedback,12,1,0,0.057578319
307,org.gjt.sp.jedit.search.HyperSearchResults.ExpandChildTreeNodesAction,171,1,0,0.008949138
308,org.gjt.sp.jedit.gui.LogViewer.LogList,13,1,0,0.008918339
309,org.gjt.sp.jedit.options.FirewallOptionPane.ActionHandler,3,1,0,0.008610348
310,org.gjt.sp.jedit.gui.ToolBarManager,174,1,0,0.518836922
311,installer.TarOutputStream,5.3333335,0,0,0
312,org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.KeyHandler,13,1,0,0.014856617
313,installer.CRC,3,2,0,0.076763422
314,org.gjt.sp.jedit.syntax.DummyTokenHandler,44.333332,1,0,0.079836383
315,org.gjt.sp.jedit.browser.VFSBrowser.BrowserActionContext,101.545456,1,0,0.014154466
316,org.gjt.sp.jedit.gui.AddAbbrevDialog.KeyHandler,7,1,0,0.006214936
317,org.gjt.sp.jedit.syntax.ParserRule,13.333333,5,0,1.184599124
318,org.gjt.sp.jedit.gui.AbstractContextOptionPane.MenuItemCompare,21.333334,1,0,0.005199385
319,org.gjt.sp.jedit.bsh.org.objectweb.asm.Type,16.5,1,0,0.018633176
320,org.gjt.sp.jedit.io.CopyFileWorker,73,1,0,0.021286615
